index,Nfeval,J,Jf,J_length,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
83,84,0.0004420995129713773,0.0004402952552608934,2.1094675112613285e-07,21.094675112613285,1.476661756002986e-06,5.3565975235324475e-09,1.1129260583121904e-07,0.013056504493139685,7.044971329196577e-09,15.822232758416874,26.075341995633725,0.01456133304586155,0.008855980152317831,0.14617480885936107
84,85,0.00044147410701602096,0.0004401408895853663,2.1094772451504894e-07,21.094772451504895,1.0901702198744593e-06,3.2439675377394e-09,2.8855518727454456e-08,0.013104678064393785,7.040765411908812e-09,15.820900582974751,26.097653604522442,0.014584305573904683,0.002745476187736905,0.1463235550904028
85,86,0.00044137738423546903,0.00043966634081152436,2.109458834116445e-07,21.09458834116445,1.1009618562673023e-06,9.904350570563396e-09,3.8923133369521067e-07,0.013068760150155848,7.043104982704192e-09,15.850227250608876,26.106602544552132,0.014576626686137083,0.03461600757246404,0.14629914864437923
86,87,0.0004412860943669964,0.00043991262939013434,2.1094684817041482e-07,21.094684817041482,1.094918090633e-06,5.913036888081021e-09,6.168700117055345e-08,0.013087701487403656,7.0418626679689184e-09,15.827645892641183,26.10181567609027,0.014580584953146009,0.009918099006291379,0.14631205089884403
87,88,0.00044035892716267835,0.00043872224073395675,2.1094558191897704e-07,21.094558191897704,1.263481659570917e-06,3.280537269756238e-08,1.2945381453410237e-07,0.012953708583760533,7.049653888699982e-09,15.845556332244454,26.112362898723326,0.014553151258261619,0.014635914528927142,0.14629554017639837
88,89,0.00043904791101569054,0.0004372413247514044,2.109458404891278e-07,21.09458404891278,1.4142588823569302e-06,7.204426680435173e-08,1.0933727463574096e-07,0.012821280292902255,7.061827746127076e-09,15.870518952427823,26.145057463683397,0.014515182936551841,0.008225348316283658,0.14615349209088258
89,90,0.00044239141696774884,0.0004357292581549223,2.109446770304804e-07,21.09446770304804,1.5551566841180406e-06,2.0964104766564564e-07,4.686416404012325e-06,0.012750252156619644,7.0787051004325794e-09,15.95730886254136,26.192985620722762,0.014479330250078153,0.05657490034918873,0.14585253238420653
90,91,0.0004386845079390486,0.00043680580392007045,2.109452669158511e-07,21.09452669158511,1.4328704939374256e-06,8.723801852569557e-08,1.476502395992091e-07,0.012802383737446257,7.065663046119155e-09,15.888729762219338,26.15525217192954,0.014505039280478079,0.010554343038461814,0.14608265550038674
91,92,0.0004376977216698268,0.0004356223193306403,2.10948856237818e-07,21.0948856237818,1.4739920083026093e-06,2.7341014890526055e-07,1.1705132574078495e-07,0.012786116450835258,7.081105310363645e-09,15.910059312355607,26.150661631400396,0.014494581766838708,0.006484412020947719,0.1458133076631179
92,93,0.0004370568861144168,0.000434962592208895,2.1093847086055063e-07,21.093847086055064,1.4518926953678462e-06,1.7856993315107506e-07,2.5289280614237284e-07,0.012829401951842774,7.084852751560494e-09,15.931014199168038,26.160081821325626,0.014486045469815826,0.007454962537655513,0.1459539308006271
93,94,0.00043572879258280286,0.0004335197060322894,2.1091815320063064e-07,21.091815320063063,1.421753623053831e-06,4.0186345854253566e-08,5.362284284048154e-07,0.01293192529855446,7.089745543795847e-09,15.953417517934845,26.186991956394323,0.01446239022290313,0.008273350646489902,0.14601333016300866
