index,Nfeval,J,Jf,J_length,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
30,31,0.0003647302979367228,0.00034288745696771573,1.1734540160084414e-07,11.734540160084414,7.4606770448923794e-06,6.791383516602925e-06,7.47343500591095e-06,0.0,3.8538066073783515e-09,20.937119161845153,50.4054052072743,0.005574785024163682,0.022753189761809782,0.08663434226425157
31,32,0.00031236895132132357,0.00029889257034294923,1.171822709209177e-07,11.71822709209177,1.0500403644083169e-05,1.8146153704930714e-06,1.0441796928772122e-06,0.0,3.80115899274226e-09,20.102774256325045,48.841938196524296,0.005250256140900375,0.014223242196111088,0.08499676231434802
32,33,0.0002683958775229929,0.0002614306513506159,1.1711012689858693e-07,11.711012689858693,3.812379740288362e-06,2.9474631346872262e-06,8.827317050278716e-08,0.0,3.759378175863012e-09,19.926561113004,48.78927460130099,0.004974111313643542,0.011829111393132169,0.08940432249598304
33,34,0.00022932153864076065,0.0002241977456564709,1.1700632580234411e-07,11.70063258023441,2.025195426142055e-06,0.0,2.981591232345351e-06,0.0,3.673978184688878e-09,20.368972613072117,48.996836642959366,0.004624545935156321,0.013531288420549278,0.0929155457920976
34,35,0.00020049465189352078,0.000188769577440555,1.1706179456768265e-07,11.706179456768265,8.621173794536951e-07,6.931634686477857e-10,1.0745202115475758e-05,0.0,3.651435821738064e-09,20.559186720798174,49.20933561797611,0.004254122692528342,0.017645108363649492,0.09367583100926985
35,36,0.00017835931688300183,0.0001766359328497592,1.1715513420465424e-07,11.715513420465424,2.015011978314561e-07,4.740015601459319e-07,9.307261410605746e-07,0.0,3.6555738659074103e-09,19.82992000381347,49.136926006145636,0.0041100807254332156,0.0081093468933357,0.09636823160962692
36,37,0.0001676184050581696,0.00016603351615562765,1.1719799322400225e-07,11.719799322400224,9.607651366112138e-08,6.564993346188421e-07,7.151150610379663e-07,0.0,3.648054404423891e-09,19.758537978105014,49.20456242472123,0.003983857141343266,0.007143643555536424,0.09776309766701585
37,38,0.00014544701909339277,0.0001239279268413312,1.1761626073741038e-07,11.761626073741038,1.58120309782131e-06,9.474607553714008e-06,1.0345665339788857e-05,0.0,3.580171092049959e-09,21.324780215552273,51.46814016120248,0.0033988773092465934,0.02358776262144926,0.09129899662324341
38,39,0.00014176474289522345,0.0001385188981667034,1.173922292064189e-07,11.73922292064189,2.2393733799382768e-07,1.7307891767091564e-06,1.173725984610639e-06,0.0,3.611382809583674e-09,20.06199244695757,50.11547448529843,0.003615081096712908,0.0078060849499179755,0.09691779932208332
39,40,0.0001577737447382927,0.00010813182488537145,1.1762543422300263e-07,11.762543422300263,8.383672891647014e-06,2.2517300325048414e-06,3.8888891494546395e-05,0.0,3.521037601874718e-09,22.69521467047172,52.09271582090441,0.0031754247007889543,0.05051934930562382,0.08442384644981782
40,41,0.00012427336283195943,0.00012008227309463509,1.1747286428224446e-07,11.747286428224445,1.7091679772520487e-06,1.1803215819752307e-06,1.1841273138148032e-06,0.0,3.5700579744838833e-09,20.457776153474057,50.72191745286216,0.0033540411661568286,0.006872524170743966,0.09129356565308246
41,42,0.00011063790290152013,0.00010382855510569865,1.1753615329498882e-07,11.753615329498881,6.232548275785468e-06,2.4803263900606674e-08,4.344601028404021e-07,0.0,3.4920723702385576e-09,19.986345234986835,50.87830423281729,0.003109658395653304,0.007672035524171223,0.08856066187513705
42,43,0.00010143019636458121,8.943399380138087e-05,1.1771830344179023e-07,11.771830344179023,4.094029642008338e-06,1.7056415315575199e-06,6.0788130861927055e-06,0.0,3.434158441527801e-09,21.052829489686555,52.20546523002853,0.002846671101325895,0.020048910272370015,0.08865245547990774
43,44,9.294128876643049e-05,8.981934144265891e-05,1.175849574445947e-07,11.75849574445947,9.667773706870022e-07,1.2333800124509906e-07,1.9142469943948764e-06,0.0,3.4257230327202948e-09,20.354799074907657,51.1830074835888,0.00287301963826797,0.008516428608944023,0.09274154987089897
44,45,8.759100575706545e-05,8.597779551946361e-05,1.1761290134818659e-07,11.761290134818658,1.3113570977619455e-06,1.2121658746029034e-08,1.7211857974568216e-07,0.0,3.412186886005991e-09,19.973706640725336,51.16779107867177,0.0028076079127900976,0.003842088416826486,0.09192770766685116
45,46,9.055067511324522e-05,7.705901966548783e-05,1.1781589247109292e-07,11.781589247109292,2.190768558922976e-06,2.1234699927675564e-07,1.0970723997086563e-05,6.857656330253876e-06,3.3530110607102553e-09,21.173783318992548,52.138959798424494,0.0026277943736001657,0.03261466750344227,0.09046398303779109
46,47,8.443739166296952e-05,8.134709929548108e-05,1.176943326073999e-07,11.769433260739989,1.6509768778888362e-06,4.444933110528312e-08,1.2771718258869163e-06,0.0,3.3858291720632233e-09,20.302871299142947,51.53310328256832,0.0027202651393054625,0.009536491669766244,0.09126973626661426
47,48,7.917491946506276e-05,7.672686270829182e-05,1.1779346619212664e-07,11.779346619212664,1.3258786288503119e-06,1.1285562002642014e-07,8.915290417020714e-07,0.0,3.3524589031151985e-09,20.333179266668644,51.83287898989962,0.0026236277283214204,0.00598418042091474,0.09188101326391954
48,49,7.409035689393962e-05,7.095237850380362e-05,1.179295280496637e-07,11.79295280496637,9.29092383261373e-07,2.793512738927966e-07,1.8116052049321555e-06,5.739631197264278e-07,3.3106607016408786e-09,20.51493291058773,52.22880383615812,0.0025187923725505743,0.010639126358771286,0.09272595206837987
49,50,6.848241428454924e-05,6.768272627268235e-05,1.1796747134074453e-07,11.796747134074453,5.664516599158053e-07,2.334660440309366e-09,1.1293422017000961e-07,0.0,3.2776557723040057e-09,20.075953260757018,51.96481684514737,0.002475348438125276,0.004671877510303854,0.09386694136809051
50,51,6.496153024472587e-05,6.390362285236563e-05,1.1804117884313964e-07,11.804117884313964,4.219580207878534e-07,2.3671633522308786e-08,4.94236559206923e-07,1.0201240804466572e-09,3.2515879675126706e-09,20.25399362841964,52.124135025408606,0.0023948403581964335,0.004468100601941977,0.09458054065743522
51,52,6.200576643035184e-05,5.900503302162118e-05,1.1809866141664966e-07,11.809866141664966,6.281809053806325e-08,0.0,2.8198166567759503e-06,0.0,3.210707110455393e-09,20.72346358234487,51.78398615638701,0.002288954159880712,0.01590491212801084,0.09720496860844366
52,53,5.909929696012913e-05,5.86275134711241e-05,1.1808366268832921e-07,11.80836626883292,1.99115758676707e-07,0.0,1.5458406763999288e-07,0.0,3.2120349438284675e-09,20.16862895457834,51.46296477007255,0.002290607396665723,0.004772729863769342,0.09619693093550746
53,54,5.611736446227773e-05,5.549449683068034e-05,1.1814902095481301e-07,11.814902095481301,1.3365703979938827e-07,5.0218208874817845e-08,3.208433619683784e-07,0.0,3.205299253984907e-09,20.234368795429468,51.66480439718057,0.002241769232297073,0.003213537275078642,0.0965419184213856
