index,Nfeval,J,Jf,J_length,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
73,74,2.9987514401821682e-05,2.9169420240574132e-05,9.901131272591216e-08,9.901131272591217,6.767336463547611e-07,2.2526481759864426e-08,0.0,1.9822720407011476e-08,2.099273414761494e-09,17.04079109250789,27.008929559462068,0.0017098869087663364,5.523399382176529e-05,0.07343864492043863
74,75,2.9984184287147984e-05,2.9167361370605752e-05,9.90113591973226e-08,9.90113591973226,6.746114440961535e-07,2.265789402619065e-08,0.0,2.0542219222563674e-08,2.0989778130100483e-09,17.055196012646945,27.00909677347296,0.001709904568437127,5.7245121376822274e-05,0.07344733183931829
75,76,2.9978945968424327e-05,2.916108287374835e-05,9.901146526117338e-08,9.901146526117337,6.743499967997376e-07,2.3258490884381088e-08,0.0,2.1243141730682588e-08,2.098288209412478e-09,17.071700050057686,27.009411264467104,0.001709743029875357,7.650548023590493e-05,0.07346678508302422
76,77,2.9973214138655497e-05,2.9149249693540246e-05,9.901160386053345e-08,9.901160386053345,6.79731656592329e-07,2.3735297395319447e-08,0.0,2.1485887267071574e-08,2.0971440154281564e-09,17.080621315239483,27.009291620823028,0.00170948930805258,5.723337413000263e-05,0.07350333837104471
77,78,2.9969185626780254e-05,2.91465713788489e-05,9.90116033506881e-08,9.901160335068809,6.794636176710112e-07,2.4060555420268913e-08,0.0,2.007847148938295e-08,2.096279000970251e-09,17.071760263711937,27.009075132476255,0.0017094739043917498,6.0046201949614184e-05,0.07350029661062664
78,79,2.996316586172717e-05,2.9141985173301486e-05,9.901152529634342e-08,9.901152529634341,6.799190518669702e-07,2.3611136558892097e-08,0.0,1.863897470347697e-08,2.0948142998969563e-09,17.034835774024682,27.008509429753417,0.0017094951160801337,6.677223413938354e-05,0.07350291228175494
79,80,2.9959129467461826e-05,2.9142740104636715e-05,9.901136191178278e-08,9.901136191178278,6.756862116310112e-07,2.3164075590491475e-08,0.0,1.8527713691825082e-08,2.093940864775674e-09,16.99630762008843,27.008486748428794,0.0017096490253847108,5.854045248023848e-05,0.07347888412400272
80,81,2.9954296832049732e-05,2.914352080985892e-05,9.901132545128888e-08,9.901132545128888,6.701686153850479e-07,2.261231947676186e-08,0.0,1.8983761877715544e-08,2.0932701821394986e-09,16.94441164848004,27.008492600448918,0.0017093864448251665,7.209768652270983e-05,0.07349811859591213
81,82,2.995099276285106e-05,2.9135825417679473e-05,9.901138882889431e-08,9.90113888288943,6.733133467853688e-07,2.321839772380128e-08,0.0,1.962421183352048e-08,2.0932387186213908e-09,16.907204761788062,27.008887073909747,0.0017093625004540056,5.125340236606878e-05,0.07342212590204146
82,83,2.9949201775854913e-05,2.9136596836872757e-05,9.901145567062443e-08,9.901145567062443,6.710116785848022e-07,2.3375725834251768e-08,0.0,1.9206078892477266e-08,2.093616205547902e-09,16.90073750930955,27.00866329941841,0.001709084705890006,4.011685194425719e-05,0.07345017228697447
83,84,2.994671458038013e-05,2.913313217947345e-05,9.901158486142048e-08,9.901158486142048,6.704538487468162e-07,2.3813593579192437e-08,0.0,2.0303373719252505e-08,2.0940810374829613e-09,16.89966968458018,27.009029769711475,0.0017086121711671054,4.843133847960377e-05,0.07349196420918251
84,85,2.9943318116722994e-05,2.91256676157619e-05,9.901163962649589e-08,9.901163962649589,6.740270452026613e-07,2.404208902494199e-08,0.0,2.0569727106997722e-08,2.0946862288620674e-09,16.905517381676248,27.00906850289661,0.001708128917187824,5.688781965514437e-05,0.07351902671933284
85,86,2.9936839878775362e-05,2.9119574656899445e-05,9.901172793347829e-08,9.901172793347829,6.697922405816214e-07,2.4527286470152877e-08,0.0,2.3933966890662698e-08,2.0955175605391593e-09,16.899399265213226,27.010242141411585,0.0017074629247698003,0.00014581611568361007,0.07359054436127284
86,87,2.9931306552667557e-05,2.911287197345776e-05,9.901160550288331e-08,9.901160550288331,6.71802914612156e-07,2.4375218148926294e-08,0.0,2.324484094583728e-08,2.09621059745987e-09,16.90475218768225,27.009800969602555,0.001707194645710191,8.322294980052887e-05,0.07362019827465878
87,88,2.9927686976165197e-05,2.9106780478860982e-05,9.901156722712937e-08,9.901156722712937,6.753680397627256e-07,2.416282668845431e-08,0.0,2.236406362590463e-08,2.0961688711198995e-09,16.89263592681677,27.00991094221535,0.001707529824001668,0.00012330203169831673,0.0736032285569768
88,89,2.992509922971566e-05,2.910831333382374e-05,9.901130277504876e-08,9.901130277504876,6.74384436330783e-07,2.3242627661819693e-08,0.0,2.0147529124270227e-08,2.0962268196628224e-09,16.88829076580841,27.008727854497554,0.0017080830506858247,8.164339184653413e-05,0.07359675407038219
89,90,2.9923439844480094e-05,2.9109561685623934e-05,9.90112523318388e-08,9.90112523318388,6.716317028318921e-07,2.2967857162141447e-08,0.0,2.0267346530281178e-08,2.0966400973039743e-09,16.870220314608616,27.009040316483688,0.001708437953760817,6.942160093719799e-05,0.07361235298964593
90,91,2.992163256874965e-05,2.9112174668930844e-05,9.901125085484264e-08,9.901125085484264,6.676950941069956e-07,2.289729843706912e-08,0.0,1.9854256419898666e-08,2.0970741603690855e-09,16.862789780592614,27.008518569032,0.001708602586529529,9.263910779552659e-05,0.07364560671978466
91,92,2.9919635247048553e-05,2.911319471862903e-05,9.901139294849605e-08,9.901139294849605,6.637947152821955e-07,2.3327444168962797e-08,0.0,2.030697601987063e-08,2.0979091369199625e-09,16.856505776159914,27.008536438836423,0.0017085232376962442,9.35354755207669e-05,0.07370414596094026
92,93,2.991639020129281e-05,2.911441746831174e-05,9.901146729289503e-08,9.901146729289502,6.587168030572301e-07,2.376207348304742e-08,0.0,2.048238914789718e-08,2.0986624504237053e-09,16.86124428529289,27.00855480941717,0.0017084053207613863,9.264662011842438e-05,0.0737576033619754
93,94,2.9911696560933603e-05,2.9111157927370528e-05,9.901177235169387e-08,9.901177235169387,6.54641983319055e-07,2.505744888881345e-08,0.0,2.1827429003514457e-08,2.100298293238443e-09,16.879026479760345,27.009138385788106,0.001708544481367667,4.894946265580208e-05,0.07380000505383934
