index,Nfeval,J,Jf,J_length,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
84,85,6.423816403530604e-05,6.280910077210466e-05,1.2304094589492274e-07,12.304094589492273,5.878579494529565e-07,3.41694838211609e-07,0.0,3.7646952964188963e-07,2.1648616365435627e-09,23.07029546086379,39.99611265164852,0.002734440195117159,0.004033726429890884,0.07414896101181626
85,86,6.346336700696534e-05,6.196687828443252e-05,1.2307688922768834e-07,12.307688922768833,5.795791057619688e-07,5.329682229088572e-07,0.0,2.6086450463430136e-07,2.1650242825458622e-09,22.918290051256633,39.94304457543427,0.0027180369538501482,0.0020434945545014004,0.07422076945414563
86,87,6.283625523204313e-05,6.138787422508631e-05,1.2310425916910664e-07,12.310425916910663,5.028349853305794e-07,4.737669696780649e-07,0.0,3.486747927790682e-07,2.168285011398194e-09,22.798773916837547,39.944003977978646,0.0027055785278571895,0.0021032879432610675,0.0745410724800731
87,88,6.135373421390074e-05,6.012959677382966e-05,1.2319509884381967e-07,12.319509884381967,3.984685782061763e-07,3.0208469208964154e-07,0.0,4.003890709314438e-07,2.1821509502562844e-09,22.553216040037448,39.95050006949931,0.0026761683699118135,0.0016843482449338577,0.07541884596459338
88,89,6.025850465293751e-05,5.8994767548968344e-05,1.2327174056622472e-07,12.327174056622471,4.829656057383053e-07,1.990096806585595e-07,0.0,4.584900770060765e-07,2.1931052212707425e-09,22.470874516170934,39.9742818306928,0.002647809106018176,0.003168654584774413,0.07531527271970526
89,90,5.9438731477019156e-05,5.841307149454605e-05,1.2326928042836497e-07,12.326928042836496,6.168347678848509e-07,1.6025925121342423e-07,0.0,1.252966829464652e-07,2.1938805676653296e-09,22.627303560223545,39.925251577184625,0.002626045235512306,0.0020104942404941366,0.07474941453356652
90,91,5.875466380639225e-05,5.7432049232002455e-05,1.233065137502337e-07,12.330651375023368,7.460015880830837e-07,1.3280717472749974e-07,0.0,3.20499297828985e-07,2.1983037477194263e-09,22.730257618189064,39.950215572030245,0.0026056268422482657,0.0016025687630322402,0.07448885063118271
91,92,5.802069827995388e-05,5.6468690786985355e-05,1.2336782869025986e-07,12.336782869025985,7.411769821924544e-07,3.2969417987231794e-07,0.0,3.577685022134907e-07,2.2057698264073066e-09,22.851425822023323,39.96060481042875,0.002580228864559372,0.001899025680704896,0.07459083818527443
92,93,5.8067128596117334e-05,5.540661997480846e-05,1.2343345105234593e-07,12.343345105234594,4.817100963719155e-07,2.6961728647299453e-07,0.0,1.785747787411612e-06,2.2122160525655867e-09,23.15362190570855,40.00919096608786,0.0025482287471553563,0.012938943512193102,0.07538851577626583
93,94,5.728804186632405e-05,5.57542328822849e-05,1.2339933169159704e-07,12.339933169159703,5.979843153158222e-07,2.4176374243552484e-07,0.0,5.706615945962104e-07,2.208726086204096e-09,22.983549054050602,39.97581832478388,0.0025582970562874263,0.005735958336846271,0.07522239914695843
94,95,5.6669394661363454e-05,5.550983977575704e-05,1.2339805068196158e-07,12.339805068196156,4.2124142434272675e-07,3.1751891999295094e-07,0.0,2.973964905887803e-07,2.20430147947625e-09,23.077234190051506,39.90903082725004,0.0025470455948222353,0.002130572485807428,0.07542511724433158
95,96,5.6166978129131026e-05,5.511431991215087e-05,1.2343424937428117e-07,12.343424937428118,3.791163328719078e-07,2.105781718209117e-07,0.0,3.395294629130577e-07,2.2082748322519062e-09,23.120837958313743,39.94327652758017,0.0025357803016995643,0.0015797418813679259,0.07584480898968628
96,97,5.588734594807795e-05,5.4764049930619636e-05,1.2347866941907607e-07,12.347866941907608,2.979187552692252e-07,2.259240368064711e-07,0.0,4.75974555963551e-07,2.2149323594664136e-09,23.094056444423046,39.97790888777402,0.002528450244071609,0.004324098948933398,0.0759517340415898
97,98,5.551054591497122e-05,5.481437386868683e-05,1.234555453659917e-07,12.34555453659917,2.5359703282366826e-07,1.058827851746331e-07,0.0,2.132366829200862e-07,2.2124675720227648e-09,23.0177755983614,39.947071840497614,0.0025306511674810196,0.0015037971610880442,0.0761837411883447
98,99,5.5176522301188805e-05,5.433003697881072e-05,1.2347733445751085e-07,12.347733445751086,1.9952585872782018e-07,1.492465735690065e-07,0.0,3.742355556237491e-07,2.214742427675413e-09,23.02071133860381,39.94177318269603,0.002520504864682579,0.0014384730049031083,0.07665478459418537
